"Barcode","variable","value","Batch","Rep","gene","ploidy","class"
81798,"SVX18.2_fitness",0.316806186977611,"X18","fitness","other","NotSequenced","other"
82806,"SVX18.2_fitness",0.363635439310174,"X18","fitness","other","Diploid","other"
83255,"SVX18.2_fitness",0.34187551553547,"X18","fitness","other","NotSequenced","other"
83504,"SVX18.2_fitness",0.369731131972703,"X18","fitness","other","NotSequenced","other"
83967,"SVX18.2_fitness",0.36155098263594,"X18","fitness","Diploid","Diploid","Diploid"
84597,"SVX18.2_fitness",0.370499214808368,"X18","fitness","Diploid","Diploid","Diploid"
84997,"SVX18.2_fitness",0.00926406766361017,"X18","fitness","other","NotSequenced","other"
85702,"SVX18.2_fitness",0.634293832942323,"X18","fitness","other","NotSequenced","other"
85751,"SVX18.2_fitness",0.284925789872532,"X18","fitness","Diploid","Diploid","Diploid"
87689,"SVX18.2_fitness",0.385806622282418,"X18","fitness","other","NotSequenced","other"
88494,"SVX18.2_fitness",0.0685570364180391,"X18","fitness","other","Haploid","other"
88706,"SVX18.2_fitness",0.30510352040747,"X18","fitness","other","NotSequenced","other"
89848,"SVX18.2_fitness",0.361224663828268,"X18","fitness","Diploid","Diploid","Diploid"
90003,"SVX18.2_fitness",0.389016720009026,"X18","fitness","other","Diploid","other"
90234,"SVX18.2_fitness",0.328637192993793,"X18","fitness","other","NotSequenced","other"
91807,"SVX18.2_fitness",0.356212199538907,"X18","fitness","other","NotSequenced","other"
94393,"SVX18.2_fitness",0.300374434310651,"X18","fitness","other","NotSequenced","other"
96078,"SVX18.2_fitness",0.909334461062772,"X18","fitness","other","NotSequenced","other"
99005,"SVX18.2_fitness",-0.0243115662229056,"X18","fitness","other","NotSequenced","other"
99035,"SVX18.2_fitness",0.421357085690624,"X18","fitness","Diploid","Diploid","Diploid"
100501,"SVX18.2_fitness",0.454387464272925,"X18","fitness","other","NotSequenced","other"
100895,"SVX18.2_fitness",0.39279630348317,"X18","fitness","other","Diploid","other"
101051,"SVX18.2_fitness",0.387327645209537,"X18","fitness","Diploid","Diploid","Diploid"
101506,"SVX18.2_fitness",0.445973358642129,"X18","fitness","Diploid","Diploid","Diploid"
104216,"SVX18.2_fitness",0.0420331958424023,"X18","fitness","other","NotSequenced","other"
104261,"SVX18.2_fitness",0.278254905908738,"X18","fitness","other","NotSequenced","other"
104349,"SVX18.2_fitness",0.0252943393367062,"X18","fitness","other","Haploid","other"
105497,"SVX18.2_fitness",-0.0582048293408407,"X18","fitness","other","NotSequenced","other"
106257,"SVX18.2_fitness",1.11811080632737,"X18","fitness","other","NotSequenced","other"
107286,"SVX18.2_fitness",0.0638022849144192,"X18","fitness","other","Haploid","other"
107751,"SVX18.2_fitness",0.117037589543326,"X18","fitness","other","NotSequenced","other"
107859,"SVX18.2_fitness",0.258681402595618,"X18","fitness","other","NotSequenced","other"
107971,"SVX18.2_fitness",0.0635844086545981,"X18","fitness","other","Haploid","other"
109476,"SVX18.2_fitness",-0.0719248202250803,"X18","fitness","other","NotSequenced","neutral spikein"
110443,"SVX18.2_fitness",0.284456702474594,"X18","fitness","other","Diploid","other"
111905,"SVX18.2_fitness",0.340696555067369,"X18","fitness","Diploid","Diploid","Diploid"
112239,"SVX18.2_fitness",0.386839837041023,"X18","fitness","other","NotSequenced","other"
112427,"SVX18.2_fitness",0.129096966050627,"X18","fitness","other","NotSequenced","other"
113468,"SVX18.2_fitness",0.419866468079177,"X18","fitness","Diploid","Diploid","Diploid"
113483,"SVX18.2_fitness",0.0892711822305622,"X18","fitness","other","NotSequenced","neutral spikein"
113978,"SVX18.2_fitness",0.457274965106603,"X18","fitness","other","Diploid","other"
114268,"SVX18.2_fitness",0.932384890775296,"X18","fitness","other","NotSequenced","other"
114628,"SVX18.2_fitness",0.445532196946007,"X18","fitness","other","Diploid","other"
115150,"SVX18.2_fitness",0.339429630846453,"X18","fitness","other","Diploid","other"
116916,"SVX18.2_fitness",0.397082225286634,"X18","fitness","other","NotSequenced","other"
117630,"SVX18.2_fitness",0.160599199500972,"X18","fitness","other","NotSequenced","other"
117631,"SVX18.2_fitness",0.406398143642539,"X18","fitness","other","Diploid","other"
118509,"SVX18.2_fitness",0.350455799812361,"X18","fitness","other","NotSequenced","other"
118921,"SVX18.2_fitness",0.484791734588548,"X18","fitness","other","Diploid","other"
119403,"SVX18.2_fitness",0.165850774293454,"X18","fitness","other","Haploid","other"
120600,"SVX18.2_fitness",0.0583174649716866,"X18","fitness","other","Haploid","neutral spikein"
120939,"SVX18.2_fitness",0.53932553502624,"X18","fitness","other","NotSequenced","other"
121650,"SVX18.2_fitness",-0.0763197487931483,"X18","fitness","other","NotSequenced","other"
121806,"SVX18.2_fitness",0.940707314352422,"X18","fitness","GPB2","Haploid","PKA"
121915,"SVX18.2_fitness",0.286278240229509,"X18","fitness","other","Diploid","other"
122137,"SVX18.2_fitness",0.37963461458362,"X18","fitness","other","Diploid","other"
122302,"SVX18.2_fitness",-0.129904838120103,"X18","fitness","other","NotSequenced","other"
124210,"SVX18.2_fitness",0.376566998555037,"X18","fitness","other","NotSequenced","other"
128188,"SVX18.2_fitness",0.386533289179925,"X18","fitness","other","NotSequenced","other"
129569,"SVX18.2_fitness",0.313798246250999,"X18","fitness","other","Diploid","other"
132735,"SVX18.2_fitness",0.394176313055779,"X18","fitness","other","Diploid","other"
132805,"SVX18.2_fitness",0.0378097436145055,"X18","fitness","other","Haploid","other"
134179,"SVX18.2_fitness",0.652376280902205,"X18","fitness","other","NotSequenced","other"
134852,"SVX18.2_fitness",-0.0610251201930812,"X18","fitness","other","NotSequenced","neutral spikein"
134867,"SVX18.2_fitness",0.354876182651984,"X18","fitness","other","NotSequenced","other"
134904,"SVX18.2_fitness",0.302274074767304,"X18","fitness","other","Diploid","other"
135117,"SVX18.2_fitness",0.500959388230222,"X18","fitness","other","NotSequenced","other"
135215,"SVX18.2_fitness",0.396682536981143,"X18","fitness","other","NotSequenced","other"
142054,"SVX18.2_fitness",0.0373834350669472,"X18","fitness","other","Haploid","other"
142144,"SVX18.2_fitness",0.38887874540131,"X18","fitness","other","Diploid","other"
142859,"SVX18.2_fitness",0.366819780075876,"X18","fitness","other","Diploid","other"
143026,"SVX18.2_fitness",0.228420684952015,"X18","fitness","other","NotSequenced","other"
143344,"SVX18.2_fitness",-0.0485359063411888,"X18","fitness","other","NotSequenced","other"
144535,"SVX18.2_fitness",0.368932868855302,"X18","fitness","Diploid","Diploid","Diploid"
144969,"SVX18.2_fitness",0.250517909271508,"X18","fitness","other","NotSequenced","other"
145113,"SVX18.2_fitness",0.39012866767995,"X18","fitness","Diploid","Diploid","Diploid"
147119,"SVX18.2_fitness",0.363247828810105,"X18","fitness","other","Diploid","other"
148821,"SVX18.2_fitness",0.655043625833061,"X18","fitness","Diploid","Diploid","Diploid"
149824,"SVX18.2_fitness",0.379688057797775,"X18","fitness","Diploid","Diploid","Diploid"
151158,"SVX18.2_fitness",1.21984781422578,"X18","fitness","other","NotSequenced","other"
152081,"SVX18.2_fitness",0.39234119405147,"X18","fitness","other","NotSequenced","other"
152501,"SVX18.2_fitness",0.416112990225032,"X18","fitness","other","NotSequenced","other"
153016,"SVX18.2_fitness",1.86919471700289,"X18","fitness","other","NotSequenced","other"
154660,"SVX18.2_fitness",0.374585458242913,"X18","fitness","Diploid","Diploid","Diploid"
159038,"SVX18.2_fitness",0.43213010503104,"X18","fitness","other","Diploid","other"
159633,"SVX18.2_fitness",0.402216018084118,"X18","fitness","other","Diploid","other"
161840,"SVX18.2_fitness",0.715598384934918,"X18","fitness","other","Diploid","other"
163510,"SVX18.2_fitness",0.392140386157569,"X18","fitness","other","NotSequenced","other"
164130,"SVX18.2_fitness",0.357170984442023,"X18","fitness","other","Diploid","other"
164627,"SVX18.2_fitness",-0.0311995987513033,"X18","fitness","other","Haploid","other"
170554,"SVX18.2_fitness",0.429924466040866,"X18","fitness","other","Diploid","other"
170814,"SVX18.2_fitness",0.296771428756306,"X18","fitness","other","Diploid","other"
171083,"SVX18.2_fitness",0.0933025245854007,"X18","fitness","other","Haploid","other"
175091,"SVX18.2_fitness",0.428465434528467,"X18","fitness","other","NotSequenced","other"
176764,"SVX18.2_fitness",0.349225381230768,"X18","fitness","other","NotSequenced","other"
178096,"SVX18.2_fitness",0.423962106974036,"X18","fitness","other","Diploid","other"
179100,"SVX18.2_fitness",0.848610195938636,"X18","fitness","PDE2","Haploid","PKA"
179213,"SVX18.2_fitness",0.369051551544727,"X18","fitness","Diploid","Diploid","Diploid"
180905,"SVX18.2_fitness",0.330292662577804,"X18","fitness","other","Diploid","other"
183570,"SVX18.2_fitness",-0.179615197257531,"X18","fitness","other","NotSequenced","other"
187133,"SVX18.2_fitness",0.975470338663573,"X18","fitness","other","NotSequenced","other"
187691,"SVX18.2_fitness",0.355615598759631,"X18","fitness","Diploid","Diploid","Diploid"
189102,"SVX18.2_fitness",0.610563594726491,"X18","fitness","Diploid","Diploid","Diploid"
191298,"SVX18.2_fitness",0.181373512205019,"X18","fitness","other","NotSequenced","other"
192852,"SVX18.2_fitness",0.0940584000481248,"X18","fitness","other","NotSequenced","other"
193269,"SVX18.2_fitness",0.267621806771716,"X18","fitness","other","NotSequenced","other"
194622,"SVX18.2_fitness",0.394857204382952,"X18","fitness","other","NotSequenced","other"
195473,"SVX18.2_fitness",0.0919455617907083,"X18","fitness","other","Haploid","other"
195887,"SVX18.2_fitness",0.13552699775081,"X18","fitness","other","NotSequenced","other"
197765,"SVX18.2_fitness",0.381855766496095,"X18","fitness","other","Diploid","other"
198950,"SVX18.2_fitness",0.369145721331278,"X18","fitness","other","Diploid","other"
200512,"SVX18.2_fitness",0.398298698353979,"X18","fitness","Diploid","Diploid","Diploid"
201777,"SVX18.2_fitness",0.39118244791607,"X18","fitness","other","Diploid","other"
201919,"SVX18.2_fitness",0.292099066424499,"X18","fitness","other","NotSequenced","other"
202468,"SVX18.2_fitness",0.398548075405807,"X18","fitness","Diploid","Diploid","Diploid"
205157,"SVX18.2_fitness",0.117509422153069,"X18","fitness","other","NotSequenced","other"
206713,"SVX18.2_fitness",0.434031569422387,"X18","fitness","other","NotSequenced","other"
207058,"SVX18.2_fitness",0.395882226702216,"X18","fitness","other","NotSequenced","other"
207732,"SVX18.2_fitness",0.411856966819406,"X18","fitness","other","NotSequenced","other"
208465,"SVX18.2_fitness",0.129419597170084,"X18","fitness","other","Haploid","other"
210734,"SVX18.2_fitness",0.381322875974104,"X18","fitness","other","Diploid","other"
211106,"SVX18.2_fitness",0.437791505391479,"X18","fitness","other","Diploid","other"
214211,"SVX18.2_fitness",0.287029788673871,"X18","fitness","Diploid","Diploid","Diploid"
215309,"SVX18.2_fitness",0.350599264906172,"X18","fitness","other","NotSequenced","other"
215325,"SVX18.2_fitness",0.391373635843612,"X18","fitness","Diploid","Diploid","Diploid"
217798,"SVX18.2_fitness",0.433261025742439,"X18","fitness","GPB1","Haploid","PKA"
225065,"SVX18.2_fitness",0.383496736078775,"X18","fitness","Diploid","Diploid","Diploid"
225103,"SVX18.2_fitness",0.0910913747227011,"X18","fitness","other","NotSequenced","other"
225923,"SVX18.2_fitness",-0.0788025087863956,"X18","fitness","other","NotSequenced","other"
226111,"SVX18.2_fitness",0.776172059830078,"X18","fitness","other","NotSequenced","other"
227000,"SVX18.2_fitness",0.352731723497129,"X18","fitness","other","NotSequenced","other"
229920,"SVX18.2_fitness",1.01155035820048,"X18","fitness","CYR1","Haploid","PKA"
230962,"SVX18.2_fitness",0.0530930579737094,"X18","fitness","other","Haploid","other"
231364,"SVX18.2_fitness",0.129442087304867,"X18","fitness","other","NotSequenced","other"
232264,"SVX18.2_fitness",0.288299247636535,"X18","fitness","Diploid","Diploid","Diploid"
237576,"SVX18.2_fitness",0.354703389360736,"X18","fitness","Diploid","Diploid","Diploid"
238413,"SVX18.2_fitness",0.0791551842915407,"X18","fitness","other","Haploid","other"
239769,"SVX18.2_fitness",0.0413393321929395,"X18","fitness","other","NotSequenced","other"
241857,"SVX18.2_fitness",0.166759455803615,"X18","fitness","other","NotSequenced","other"
244443,"SVX18.2_fitness",0.395914216902891,"X18","fitness","Diploid","Diploid","Diploid"
246829,"SVX18.2_fitness",0.968414244605712,"X18","fitness","other","NotSequenced","other"
247616,"SVX18.2_fitness",0.0163727678986523,"X18","fitness","other","NotSequenced","other"
248136,"SVX18.2_fitness",0.383866933579426,"X18","fitness","other","NotSequenced","other"
251379,"SVX18.2_fitness",0.35857856297981,"X18","fitness","other","NotSequenced","other"
254044,"SVX18.2_fitness",0.307697601878438,"X18","fitness","other","Haploid","other"
255385,"SVX18.2_fitness",1.05258237072482,"X18","fitness","other","NotSequenced","other"
258539,"SVX18.2_fitness",0.398742649857642,"X18","fitness","other","Diploid","other"
261861,"SVX18.2_fitness",0.394589093085049,"X18","fitness","Diploid","Diploid","Diploid"
262917,"SVX18.2_fitness",0.348760551855972,"X18","fitness","other","Haploid","other"
263665,"SVX18.2_fitness",0.071966663511723,"X18","fitness","other","NotSequenced","neutral spikein"
266802,"SVX18.2_fitness",0.353461333740694,"X18","fitness","other","NotSequenced","other"
270104,"SVX18.2_fitness",0.0631830637565032,"X18","fitness","other","Haploid","other"
273092,"SVX18.2_fitness",0.240521691695062,"X18","fitness","other","Diploid","other"
276407,"SVX18.2_fitness",0.0408720577884259,"X18","fitness","other","Haploid","other"
277185,"SVX18.2_fitness",0.120857071384487,"X18","fitness","other","NotSequenced","other"
278476,"SVX18.2_fitness",-0.121234488728028,"X18","fitness","other","NotSequenced","other"
283952,"SVX18.2_fitness",0.445744290059416,"X18","fitness","other","NotSequenced","other"
287352,"SVX18.2_fitness",-0.0114725372247124,"X18","fitness","other","NotSequenced","other"
294706,"SVX18.2_fitness",0.0190903813366795,"X18","fitness","other","NotSequenced","other"
295458,"SVX18.2_fitness",0.415652504281611,"X18","fitness","other","Diploid","other"
295730,"SVX18.2_fitness",-0.209121722758403,"X18","fitness","other","NotSequenced","other"
296771,"SVX18.2_fitness",0.409257033615303,"X18","fitness","other","NotSequenced","other"
297322,"SVX18.2_fitness",0.392633551079105,"X18","fitness","other","Diploid","other"
298344,"SVX18.2_fitness",-0.0148893269485501,"X18","fitness","other","NotSequenced","neutral spikein"
303501,"SVX18.2_fitness",0.028101990036951,"X18","fitness","other","Haploid","other"
304483,"SVX18.2_fitness",0.250907937191951,"X18","fitness","other","Haploid","other"
304935,"SVX18.2_fitness",0.128168093602115,"X18","fitness","other","NotSequenced","other"
309605,"SVX18.2_fitness",-0.0848013896901186,"X18","fitness","other","NotSequenced","other"
309655,"SVX18.2_fitness",0.845436341211319,"X18","fitness","PDE2","Haploid","PKA"
310209,"SVX18.2_fitness",0.342336988810198,"X18","fitness","Diploid","Diploid","Diploid"
316048,"SVX18.2_fitness",-0.0549541484445733,"X18","fitness","other","NotSequenced","other"
316954,"SVX18.2_fitness",0.0712627454877006,"X18","fitness","other","NotSequenced","neutral spikein"
317672,"SVX18.2_fitness",0.369075668103084,"X18","fitness","other","NotSequenced","other"
319196,"SVX18.2_fitness",0.299346830051155,"X18","fitness","other","NotSequenced","other"
328579,"SVX18.2_fitness",0.353879832728324,"X18","fitness","other","Diploid","other"
329774,"SVX18.2_fitness",0.382382926578562,"X18","fitness","other","Diploid","other"
330943,"SVX18.2_fitness",0.0662921505577214,"X18","fitness","other","Haploid","other"
332232,"SVX18.2_fitness",1.13325388234386,"X18","fitness","other","NotSequenced","other"
334616,"SVX18.2_fitness",-0.062522260050984,"X18","fitness","other","Haploid","other"
336972,"SVX18.2_fitness",0.383870379163874,"X18","fitness","SCH9","Haploid","PKA"
338908,"SVX18.2_fitness",0.440501003614091,"X18","fitness","other","Diploid","other"
340123,"SVX18.2_fitness",0.386668938156058,"X18","fitness","other","NotSequenced","other"
345698,"SVX18.2_fitness",0.96311147809998,"X18","fitness","other","NotSequenced","other"
349198,"SVX18.2_fitness",0.372092739206343,"X18","fitness","other","NotSequenced","other"
349927,"SVX18.2_fitness",0.0555755815201614,"X18","fitness","other","NotSequenced","other"
352078,"SVX18.2_fitness",-0.0896767128538358,"X18","fitness","other","NotSequenced","other"
352705,"SVX18.2_fitness",0.394909768652913,"X18","fitness","other","NotSequenced","other"
375115,"SVX18.2_fitness",0.413699224166353,"X18","fitness","other","Diploid","other"
378857,"SVX18.2_fitness",0.683792037301848,"X18","fitness","other","NotSequenced","other"
379777,"SVX18.2_fitness",0.630430386777842,"X18","fitness","IRA2","Haploid","PKA"
381707,"SVX18.2_fitness",0.117129999507805,"X18","fitness","other","Haploid","other"
387733,"SVX18.2_fitness",1.34257238856327,"X18","fitness","other","NotSequenced","other"
392361,"SVX18.2_fitness",0.341605379246915,"X18","fitness","Diploid","Diploid","Diploid"
414033,"SVX18.2_fitness",0.619925957277022,"X18","fitness","other","NotSequenced","other"
417393,"SVX18.2_fitness",0.947632434680328,"X18","fitness","other","NotSequenced","other"
419648,"SVX18.2_fitness",0.114819098967644,"X18","fitness","other","NotSequenced","other"
419831,"SVX18.2_fitness",0.38931809372499,"X18","fitness","other","Diploid","other"
425471,"SVX18.2_fitness",0.487847389676719,"X18","fitness","other","NotSequenced","other"
430247,"SVX18.2_fitness",0.0461178699083859,"X18","fitness","other","NotSequenced","other"
434397,"SVX18.2_fitness",0.428855453211951,"X18","fitness","Diploid","Diploid","Diploid"
